id,name,country,org_id,created,updated,source,raw
AS13711,Georgia-Pacific LLC,US,GPC-2,1999-08-03,2024-06-14,arin,ASHandle:       AS13711\nOrgID:          GPC-2\nASName:         GEORGIA-PACIFIC\nASNumber:       13711\nRegDate:        1999-08-03\nUpdated:        2024-06-14\nTechHandle:     MAJWA-ARIN\nAbuseHandle:    MAJWA-ARIN\nNOCHandle:      MAJWA-ARIN\nSource:         ARIN\n\n\nOrgID:          GPC-2\nOrgName:        Georgia-Pacific LLC\nCanAllocate:    \nStreet:         133 Peachtree Street N.E.\nCity:           Atlanta\nState/Prov:     GA\nCountry:        US\nPostalCode:     30303\nRegDate:        1993-07-23\nUpdated:        2024-06-18\nOrgAdminHandle: GPARI-ARIN\nOrgTechHandle:  GPARI-ARIN\nOrgAbuseHandle: GPARI-ARIN\nOrgNOCHandle:   GPARI-ARIN\nOrgRoutingHandle:   GPARI-ARIN\nOrgDNSHandle:   GPARI-ARIN\nSource:         ARIN\n\n\nPOCHandle:      GPARI-ARIN\nIsRole:         Y\nLastName:       GP-ARIN\nFirstName:      \nStreet:         133 Peachtree St\nCity:           Atlanta\nState/Prov:     GA\nCountry:        US\nPostalCode:     30303\nRegDate:        2024-04-26\nUpdated:        2024-10-11\nOfficePhone:    +1-920-455-5264\nMailbox:        arin@gapac.com\nMailbox:        josh.baumann@gapac.com\nSource:         ARIN\n\n\nPOCHandle:      MAJWA-ARIN\nIsRole:         N\nLastName:       Majwabu\nFirstName:      Richard\nStreet:         133 Peachtree street\nCity:           Atlanta\nState/Prov:     GA\nCountry:        US\nPostalCode:     30303\nRegDate:        2015-11-19\nUpdated:        2021-07-15\nOfficePhone:    +1-404-652-4000\nOfficePhone:    +1-404-652-4393\nMailbox:        GPDOMAINNAMES@GAPAC.com\nMailbox:        hostmaster@gapac.com\nMailbox:        rmajwabu@gapac.com\nSource:         ARIN\n
AS202527,Aktau Spec Montazh TOO,KZ,ORG-ASMT3-RIPE,2022-10-03,2024-11-21,ripe,"aut-num:        AS202527\nas-name:        as_smon\norg:            ORG-ASMT3-RIPE\ndescr:          -=> SAS <=-\nimport:         from AS211028 accept ANY\nexport:         to AS211028 announce AS202527\ndescr:          -=> KTC <=-\nimport:         from AS35104 accept ANY\nexport:         to AS35104 announce AS202527\ndescr:          -=> TTC <=-\nimport:         from AS41798 accept ANY\ndescr:          AKMONT: PEERS\nexport:         to AS41798 announce AS202527\nimport:         from AS-AKMONT-PEERS action pref=100; accept ANY\nexport:         to AS-AKMONT-PEERS announce AS202527\nadmin-c:        MA25415-RIPE\ntech-c:         VK4442-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-10-03T13:40:37Z\nlast-modified:  2024-11-21T06:21:22Z\nsource:         RIPE\nabuse-email:    m.popov.yu@gmail.com\nabuse-c:        AR68152-RIPE\nabuse-org:      ORG-ASMT3-RIPE\n\norganisation:   ORG-ASMT3-RIPE\norg-name:       Aktau Spec Montazh TOO\ncountry:        KZ\norg-type:       LIR\naddress:        w. Primorsky, st. Tenistaja, house 36\naddress:        130000\naddress:        Aktau\naddress:        KAZAKHSTAN\nphone:          +7 702 979-49-23\ne-mail:         aitimovkairat@mail.ru\nadmin-c:        MA25415-RIPE\ntech-c:         VK4442-RIPE\nabuse-c:        AR68152-RIPE\nmnt-ref:        lir-kz-aktmont-1-MNT\nmnt-by:         RIPE-NCC-HM-MNT\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-04-19T09:55:59Z\nlast-modified:  2024-07-17T11:11:00Z\nsource:         RIPE\nmnt-ref:        vissado-mnt\nabuse-email:    m.popov.yu@gmail.com\nabuse-c:        AR68152-RIPE\nabuse-org:      undefined\n\nrole:           Manager\naddress:        KAZAKHSTAN\naddress:        Aktau\naddress:        130000\naddress:        w. Primorsky, st. Tenistaja, house 36\nphone:          +7 702 979-49-23\ne-mail:         m.popov.yu@gmail.com\ne-mail:         vkushnir+ripe@gmail.com\nnic-hdl:        MA25415-RIPE\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-04-19T09:55:58Z\nlast-modified:  2024-07-15T19:04:41Z\nsource:         RIPE\n\nrole:           Abuse-C Role\naddress:        KAZAKHSTAN\naddress:        Aktau\naddress:        130000\naddress:        w. Primorsky, st. Tenistaja, house 36\ne-mail:         m.popov.yu@gmail.com\nabuse-mailbox:  m.popov.yu@gmail.com\nnic-hdl:        AR68152-RIPE\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-04-19T09:55:58Z\nlast-modified:  2022-04-19T09:55:58Z\nsource:         RIPE\n\nrole:           Abuse-C Role\naddress:        KAZAKHSTAN\naddress:        Aktau\naddress:        130000\naddress:        w. Primorsky, st. Tenistaja, house 36\ne-mail:         m.popov.yu@gmail.com\nabuse-mailbox:  m.popov.yu@gmail.com\nnic-hdl:        AR68152-RIPE\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-04-19T09:55:58Z\nlast-modified:  2022-04-19T09:55:58Z\nsource:         RIPE\n\nrole:           Manager\naddress:        KAZAKHSTAN\naddress:        Aktau\naddress:        130000\naddress:        w. Primorsky, st. Tenistaja, house 36\nphone:          +7 702 979-49-23\ne-mail:         m.popov.yu@gmail.com\ne-mail:         vkushnir+ripe@gmail.com\nnic-hdl:        MA25415-RIPE\nmnt-by:         lir-kz-aktmont-1-MNT\ncreated:        2022-04-19T09:55:58Z\nlast-modified:  2024-07-15T19:04:41Z\nsource:         RIPE\n\nperson:         Vladimir Kushnir\ne-mail:         vkushnir+ripe@gmail.com\naddress:        Microdistrict 2, building 65\naddress:        R00A8A7\naddress:        Aqtau\naddress:        KAZAKHSTAN\nphone:          +7 729 2 525593\nnic-hdl:        VK4442-RIPE\nmnt-by:         MNT-VK77\ncreated:        2016-12-16T13:15:34Z\nlast-modified:  2018-03-05T04:50:11Z\nsource:         RIPE"
AS20366,LinkedIn Corporation,US,LINKE-1,2008-01-03,2012-03-20,arin,ASHandle:       AS20366\nOrgID:          LINKE-1\nASName:         LINKEDIN-1\nASNumber:       20366\nRegDate:        2008-01-03\nUpdated:        2012-03-20\nTechHandle:     HOSTM905-ARIN\nSource:         ARIN\n\n\nOrgID:          LINKE-1\nOrgName:        LinkedIn Corporation\nCanAllocate:    \nStreet:         1000 W Maude Ave\nCity:           Sunnyvale\nState/Prov:     CA\nCountry:        US\nPostalCode:     94085\nRegDate:        2006-12-15\nUpdated:        2020-06-24\nOrgAdminHandle: KUMAR276-ARIN\nOrgTechHandle:  HOSTM905-ARIN\nOrgTechHandle:  KUMAR276-ARIN\nOrgAbuseHandle: ABUSE3328-ARIN\nOrgNOCHandle:   HOSTM905-ARIN\nOrgRoutingHandle:   KUMAR276-ARIN\nOrgDNSHandle:   KUMAR276-ARIN\nSource:         ARIN\n\n\nPOCHandle:      ABUSE3328-ARIN\nIsRole:         Y\nLastName:       Abuse Desk\nFirstName:      \nStreet:         2029 Stierlin Court\nCity:           Mountain View\nState/Prov:     CA\nCountry:        US\nPostalCode:     94043\nRegDate:        2012-02-07\nUpdated:        2024-11-14\nOfficePhone:    +1-650-687-3600\nMailbox:        abuse@linkedin.com\nSource:         ARIN\n\n\nPOCHandle:      KUMAR276-ARIN\nIsRole:         N\nLastName:       Kumar\nFirstName:      Prashanth\nStreet:         1000 W Maude Ave\nCity:           Sunnyvale\nState/Prov:     CA\nCountry:        US\nPostalCode:     94085\nRegDate:        2018-09-16\nUpdated:        2024-09-26\nOfficePhone:    +1-650-740-1464\nMailbox:        prkumar@linkedin.com\nSource:         ARIN\n\n\nPOCHandle:      HOSTM905-ARIN\nIsRole:         Y\nLastName:       Hostmaster\nFirstName:      \nStreet:         2029 Stierlin Court\nCity:           Mountain View\nState/Prov:     CA\nCountry:        US\nPostalCode:     94043\nRegDate:        2006-12-15\nUpdated:        2011-11-04\nOfficePhone:    +1-650-687-3600\nFaxPhone:       +1-650-687-0505\nMailbox:        hostmaster@linkedin.com\nSource:         ARIN\n\n\nPOCHandle:      HOSTM905-ARIN\nIsRole:         Y\nLastName:       Hostmaster\nFirstName:      \nStreet:         2029 Stierlin Court\nCity:           Mountain View\nState/Prov:     CA\nCountry:        US\nPostalCode:     94043\nRegDate:        2006-12-15\nUpdated:        2011-11-04\nOfficePhone:    +1-650-687-3600\nFaxPhone:       +1-650-687-0505\nMailbox:        hostmaster@linkedin.com\nSource:         ARIN\n
AS273035,CORPORACIÓN LORIATELECOM S.A.S.,EC,,2023-07-11,2023-07-12,lacnic,"aut-num:     AS273035\nowner:       CORPORACIÓN LORIATELECOM S.A.S.\nownerid:     EC-CLTS-LACNIC\nresponsible: Miguel Soria\naddress:     Simon Bolivar y Mariscal Sucre, 09976, -\naddress:     - - Saquisili - \ncountry:     EC\nphone:       +593  0997786921 [0000]\nowner-c:     MIS98\nrouting-c:   MIS98\nabuse-c:     MIS98\ncreated:     20230711\nchanged:     20230712\n\nnic-hdl:     MIS98\nperson:      Miguel Soria\ne-mail:      msoria@fiberspot.com.ec\naddress:     Simon Bolivar, SN, -\naddress:     050409 - Saquisili - Cotopaxi\ncountry:     EC\nphone:       +593  997786921 [0000]\ncreated:     20230518\nchanged:     20240702"
AS151986,Infrazone Hosting Solution,IN,ORG-IHS2-AP,2023-10-27,2023-12-05,apnic,"aut-num:        AS151986\nas-name:        TANEHA-AS-AP\ndescr:          Infrazone Hosting Solution\ncountry:        IN\norg:            ORG-IHS2-AP\nadmin-c:        TAA10-AP\ntech-c:         TAA10-AP\nabuse-c:        AT1807-AP\nmnt-lower:      MAINT-TANEHA-IN\nmnt-routes:     MAINT-TANEHA-IN\nmnt-by:         APNIC-HM\nmnt-irt:        IRT-TANEHA-IN\nlast-modified:  2023-12-05T07:35:35Z\nimport:         from AS18229 accept ANY\nexport:         to AS18229 announce AS151986\nsource:         APNIC\n\n\nmntner:         APNIC-HM\nadmin-c:        RTT10-RIPE\nupd-to:         roufique@rtat.net\nauth:           MD5-PW\nauth:           SSO\nauth:           SSO\nmnt-by:         APNIC-HM\ncreated:        2019-04-09T03:52:39Z\nlast-modified:  2019-04-20T09:18:19Z\nsource:         RIPE\n\nrole:           Taneha Aggarwal administrator\naddress:        FIRST FLOOR, E-243/A,, MADHUR VATIKA, GALI NO.-4,, NEAR SANGAM DAIRY,, WEST VINOD NAGAR, NEW DELHI DELHI 110092\ncountry:        IN\nphone:          +91-9643921457\ne-mail:         sachin.gupta@infrazone.in\nadmin-c:        TAA10-AP\ntech-c:         TAA10-AP\nnic-hdl:        TAA10-AP\nmnt-by:         MAINT-TANEHA-IN\nlast-modified:  2023-10-27T10:30:50Z\nsource:         APNIC\n\nrole:           ABUSE TANEHAIN\ncountry:        ZZ\naddress:        FIRST FLOOR, E-243/A,, MADHUR VATIKA, GALI NO.-4,, NEAR SANGAM DAIRY,, WEST VINOD NAGAR, NEW DELHI DELHI 110092\nphone:          +000000000\ne-mail:         sachin.gupta@infrazone.in\nadmin-c:        TAA10-AP\ntech-c:         TAA10-AP\nnic-hdl:        AT1807-AP\nremarks:        Generated from irt object IRT-TANEHA-IN\nremarks:        sachin.gupta@infrazone.in was validated on 2025-04-09\nabuse-mailbox:  sachin.gupta@infrazone.in\nmnt-by:         APNIC-ABUSE\nlast-modified:  2025-04-09T03:57:18Z\nsource:         APNIC"
AS48508,Cryptocom Ltd.,RU,ORG-CL443-RIPE,2008-12-04,2024-01-23,ripe,"aut-num:        AS48508\nas-name:        BSN-AS\norg:            ORG-CL443-RIPE\nimport:         from AS41691 action pref=300; accept ANY\nimport:         from AS9049 action pref=100; accept ANY\nimport:         from AS47562 action pref=200; accept ANY\nexport:         to AS41691 announce AS48508\nexport:         to AS9049 announce AS48508\nexport:         to AS47562 announce AS48508\nadmin-c:        SM40325-RIPE\ntech-c:         SM40325-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPe-NCC-END-MNT\nmnt-by:         MNT-CRYPTOCOM\ncreated:        2008-12-04T12:33:44Z\nlast-modified:  2024-01-23T06:59:54Z\nsource:         RIPE\nsponsoring-org: ORG-CS216-RIPE\nabuse-email:    admin@crypto-com.ru\nabuse-c:        ACRO12564-RIPE\nabuse-org:      ORG-CS216-RIPE\n\norganisation:   ORG-CL443-RIPE\norg-name:       Cryptocom Ltd.\ncountry:        RU\norg-type:       OTHER\naddress:        170019, Russia, Tver, Serova 2-ya st., 12\ne-mail:         admin@crypto-com.ru\nabuse-c:        ACRO12564-RIPE\nmnt-ref:        MNT-CRYPTOCOM\nmnt-by:         MNT-CRYPTOCOM\nmnt-by:         MNT-NETUP\ncreated:        2017-12-20T22:24:43Z\nlast-modified:  2022-12-01T16:20:33Z\nsource:         RIPE\nabuse-email:    admin@crypto-com.ru\nabuse-c:        ACRO12564-RIPE\nabuse-org:      undefined\n\nrole:           Abuse contact role object\naddress:        170019. Russia, Tver, Serova 2-ya st., 12\ne-mail:         admin@crypto-com.ru\nabuse-mailbox:  admin@crypto-com.ru\nnic-hdl:        ACRO12564-RIPE\nmnt-by:         MNT-NETUP\nmnt-by:         MNT-CRYPTOCOM\ncreated:        2017-12-20T22:24:21Z\nlast-modified:  2017-12-20T22:24:43Z\nsource:         RIPE\n\nperson:         Sergey Muravyev\naddress:        Skvortsova-Stepanova 85, room XIII, Tver, Russia\nphone:          +79066509393\nnic-hdl:        SM40325-RIPE\nmnt-by:         MNT-BSN\nmnt-by:         MNT-CRYPTOCOM\ncreated:        2024-01-23T06:34:26Z\nlast-modified:  2024-01-23T06:34:26Z\nsource:         RIPE\n\nrole:           Abuse contact role object\naddress:        170019. Russia, Tver, Serova 2-ya st., 12\ne-mail:         admin@crypto-com.ru\nabuse-mailbox:  admin@crypto-com.ru\nnic-hdl:        ACRO12564-RIPE\nmnt-by:         MNT-NETUP\nmnt-by:         MNT-CRYPTOCOM\ncreated:        2017-12-20T22:24:21Z\nlast-modified:  2017-12-20T22:24:43Z\nsource:         RIPE"
AS398036,Computer SOS Inc.,US,NETSO-8,2019-10-14,2019-10-14,arin,ASHandle:       AS398036\nOrgID:          NETSO-8\nASName:         COMPUTERSOS\nASNumber:       398036\nRegDate:        2019-10-14\nUpdated:        2019-10-14\nSource:         ARIN\n\n\nOrgID:          NETSO-8\nOrgName:        Computer SOS Inc.\nCanAllocate:    \nStreet:         1505 Cleveland Drive\nCity:           Cheektowaga\nState/Prov:     NY\nCountry:        US\nPostalCode:     14225\nRegDate:        2012-06-28\nUpdated:        2019-10-09\nOrgAdminHandle: WEBSU3-ARIN\nOrgTechHandle:  WEBSU3-ARIN\nOrgAbuseHandle: WEBSU3-ARIN\nOrgNOCHandle:   WEBSU3-ARIN\nSource:         ARIN\n\n\nPOCHandle:      WEBSU3-ARIN\nIsRole:         Y\nLastName:       WebSupport\nFirstName:      \nStreet:         1505 Cleveland Drive\nCity:           Cheektowaga\nState/Prov:     NY\nCountry:        US\nPostalCode:     14225\nRegDate:        2012-06-27\nUpdated:        2023-05-04\nOfficePhone:    +1-716-635-0086\nMailbox:        WebSupport@ComputerSOSInc.com\nSource:         ARIN\n
AS206823,"JSC ""FARMAK""",UA,ORG-JA448-RIPE,2020-03-17,2021-06-02,ripe,"aut-num:        AS206823\nas-name:        FARMAK-AS\norg:            ORG-JA448-RIPE\nimport:         from as21219 accept ANY\nexport:         to as21219 announce AS206823\nimport:         from AS3326 accept ANY\nexport:         to AS3326 announce AS206823\nimport:         from AS15895 accept ANY\nexport:         to AS15895 announce AS206823\nadmin-c:        KA7210-RIPE\nadmin-c:        NT3614-RIPE\ntech-c:         KA7210-RIPE\ntech-c:         NT3614-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         farmak-mnt\nmnt-by:         farmak-mnt\ncreated:        2020-03-17T15:00:56Z\nlast-modified:  2021-06-02T09:30:20Z\nsource:         RIPE\nsponsoring-org: ORG-DL9-RIPE\nabuse-email:    admin@farmak.ua\nabuse-c:        FA8320-RIPE\nabuse-org:      ORG-DL9-RIPE\n\norganisation:   ORG-JA448-RIPE\norg-name:       JSC ""FARMAK""\ncountry:        UA\norg-type:       OTHER\naddress:        04080 Kyiv, Kyrylivska str., 63\ne-mail:         info@farmak.ua\nabuse-c:        FA8320-RIPE\nmnt-ref:        farmak-mnt\nmnt-by:         farmak-mnt\ncreated:        2020-03-16T11:52:10Z\nlast-modified:  2022-12-01T16:32:16Z\nsource:         RIPE\nabuse-email:    admin@farmak.ua\nabuse-c:        FA8320-RIPE\nabuse-org:      undefined\n\nrole:           FARMAK-NOC\naddress:        04080 Kyiv, Kyrylivska str., 63\ne-mail:         info@farmak.ua\nabuse-mailbox:  admin@farmak.ua\nadmin-c:        KA7210-RIPE\nadmin-c:        NT3614-RIPE\nnic-hdl:        FA8320-RIPE\nmnt-by:         farmak-mnt\ncreated:        2020-03-16T11:50:50Z\nlast-modified:  2020-03-16T11:50:50Z\nsource:         RIPE\n\nrole:           FARMAK-NOC\naddress:        04080 Kyiv, Kyrylivska str., 63\ne-mail:         info@farmak.ua\nabuse-mailbox:  admin@farmak.ua\nadmin-c:        KA7210-RIPE\nadmin-c:        NT3614-RIPE\nnic-hdl:        FA8320-RIPE\nmnt-by:         farmak-mnt\ncreated:        2020-03-16T11:50:50Z\nlast-modified:  2020-03-16T11:50:50Z\nsource:         RIPE"
AS210737,SITEL TC LLC,UA,ORG-STL137-RIPE,2021-09-20,2021-09-20,ripe,"aut-num:        AS210737\nas-name:        SITEL-AS\norg:            ORG-STL137-RIPE\nimport:         from AS3326 accept ANY\nexport:         to AS3326 announce AS210737\nimport:         from AS9002 accept ANY\nexport:         to AS9002 announce AS210737\nadmin-c:        AS45516-RIPE\ntech-c:         AS45516-RIPE\nstatus:         ASSIGNED\nmnt-by:         RIPE-NCC-END-MNT\nmnt-by:         SITEL-MNT\ncreated:        2021-09-20T10:49:22Z\nlast-modified:  2021-09-20T10:49:22Z\nsource:         RIPE\nabuse-email:    dnipro.sitel@gmail.com\nabuse-c:        AR63958-RIPE\nabuse-org:      ORG-STL137-RIPE\n\norganisation:   ORG-STL137-RIPE\norg-name:       SITEL TC LLC\ncountry:        UA\norg-type:       LIR\naddress:        Teplychna St., 5\naddress:        52005\naddress:        uts Slobozhans'ke\naddress:        UKRAINE\nphone:          +380506802138\ne-mail:         dnipro.sitel@gmail.com\nadmin-c:        AS45636-RIPE\ntech-c:         AS45636-RIPE\nabuse-c:        AR63958-RIPE\nmnt-ref:        SITEL-MNT\nmnt-by:         RIPE-NCC-HM-MNT\nmnt-by:         SITEL-MNT\ncreated:        2021-08-11T07:32:44Z\nlast-modified:  2021-08-11T07:32:45Z\nsource:         RIPE\nabuse-email:    dnipro.sitel@gmail.com\nabuse-c:        AR63958-RIPE\nabuse-org:      undefined\n\nrole:           Andrey Sidash\naddress:        UKRAINE\naddress:        uts Slobozhans'ke\naddress:        52005\naddress:        Teplychna St., 5\nphone:          +380506802138\ne-mail:         dnipro.sitel@gmail.com\nnic-hdl:        AS45636-RIPE\nmnt-by:         SITEL-MNT\ncreated:        2021-08-11T07:32:44Z\nlast-modified:  2021-08-11T07:32:44Z\nsource:         RIPE\n\nrole:           Abuse-C Role\naddress:        UKRAINE\naddress:        uts Slobozhans'ke\naddress:        52005\naddress:        Teplychna St., 5\ne-mail:         dnipro.sitel@gmail.com\nabuse-mailbox:  dnipro.sitel@gmail.com\nnic-hdl:        AR63958-RIPE\nmnt-by:         SITEL-MNT\ncreated:        2021-08-11T07:32:44Z\nlast-modified:  2021-08-11T07:32:44Z\nsource:         RIPE\n\nrole:           Andrey Sidash\naddress:        Teplychna St., 5, uts Slobozhans'ke, Dniprovskyi district, Dnipropetrovsk region, Ukraine, 52005\ne-mail:         dnipro.sitel@gmail.com\nnic-hdl:        AS45516-RIPE\nmnt-by:         SITEL-MNT\ncreated:        2021-06-16T18:58:51Z\nlast-modified:  2021-06-16T18:58:51Z\nsource:         RIPE\n\nrole:           Abuse-C Role\naddress:        UKRAINE\naddress:        uts Slobozhans'ke\naddress:        52005\naddress:        Teplychna St., 5\ne-mail:         dnipro.sitel@gmail.com\nabuse-mailbox:  dnipro.sitel@gmail.com\nnic-hdl:        AR63958-RIPE\nmnt-by:         SITEL-MNT\ncreated:        2021-08-11T07:32:44Z\nlast-modified:  2021-08-11T07:32:44Z\nsource:         RIPE"
AS400229,ELEKTRAFI INC.,US,EL-1119,2021-11-16,2021-11-16,arin,ASHandle:       AS400229\nOrgID:          EL-1119\nASName:         ELEKTRAFI\nASNumber:       400229\nRegDate:        2021-11-16\nComment:        ElektraFi Inc\nComment:        409-216-0888\nComment:        elektrafi.com\nUpdated:        2021-11-16\nSource:         ARIN\n\n\nOrgID:          EL-1119\nOrgName:        ELEKTRAFI INC.\nCanAllocate:    \nStreet:         1415 Park Ave W\nCity:           Denver\nState/Prov:     CO\nCountry:        US\nPostalCode:     80205\nRegDate:        2020-09-18\nUpdated:        2025-06-02\nOrgAdminHandle: DANNE66-ARIN\nOrgTechHandle:  DANNE66-ARIN\nOrgTechHandle:  ENGIN308-ARIN\nOrgTechHandle:  NEUMA9-ARIN\nOrgAbuseHandle: DANNE66-ARIN\nOrgAbuseHandle: ENGIN308-ARIN\nSource:         ARIN\n\n\nPOCHandle:      DANNE66-ARIN\nIsRole:         N\nLastName:       Danner\nFirstName:      Eric\nStreet:         1415 Park Ave W\nCity:           Denver\nState/Prov:     CO\nCountry:        US\nPostalCode:     80205\nRegDate:        2021-11-18\nUpdated:        2025-01-17\nOfficePhone:    +1-970-404-1114\nMailbox:        eric.danner@elektrafi.com\nSource:         ARIN\n\n\nPOCHandle:      NEUMA9-ARIN\nIsRole:         N\nLastName:       Neumann\nFirstName:      Bryan\nStreet:         PO BOX 2927\nCity:           Denton\nState/Prov:     TX\nCountry:        US\nPostalCode:     76207\nRegDate:        2013-09-23\nUpdated:        2025-01-17\nOfficePhone:    +1-866-599-7652\nMobilePhone:    +1-866-599-7652\nFaxPhone:       +1-866-599-7652\nMailbox:        bryan.neumann@elektrafi.com\nSource:         ARIN\n\n\nPOCHandle:      ENGIN308-ARIN\nIsRole:         N\nLastName:       Engineering\nFirstName:      ElektraFi\nStreet:         1856 Kamar Plaza\nCity:           Steamboat Springs\nState/Prov:     CO\nCountry:        US\nPostalCode:     80487\nRegDate:        2025-04-24\nUpdated:        2025-04-24\nOfficePhone:    +1-970-305-4391\nMailbox:        eng@elektrafi.com\nMailbox:        jordan.freier@elektrafi.com\nSource:         ARIN\n
